.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.7	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.8	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
.9	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.7	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.8	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
1.9	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.7	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.8	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
2.9	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.7	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.8	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
3.9	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.7	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.8	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
4.9	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.4	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.5	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.7	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.8	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
5.9	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
6	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
6.1	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
6.2	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
6.3	 0	93.604	162.194	109.5955910768116557011700298	3.72490705338919	41281
