0.26	23.10	3.93086166041e-17
0.26	23.30	5.72638034992e-16
0.26	23.50	6.73535677436e-15
0.26	23.70	6.39630263558e-14
0.26	23.90	4.90439438179e-13
0.26	24.10	3.0361956547e-12
0.26	24.30	1.51761678595e-11
0.26	24.50	6.12466855735e-11
0.26	24.70	1.99568490654e-10
0.26	24.90	5.25045054251e-10
0.26	25.10	1.11543831312e-09
0.26	25.30	1.91523471705e-09
0.26	25.50	2.67604663988e-09
0.26	25.70	3.20103303382e-09
0.26	25.90	4.36180719476e-09
0.26	26.10	1.15460820726e-08
0.26	26.30	4.51866848309e-08
0.26	26.50	1.63702948397e-07
0.26	26.70	4.88249422504e-07
0.26	26.90	1.17873013725e-06
0.26	27.10	2.2983505979e-06
0.26	27.30	3.61846413473e-06
0.26	27.50	4.59962657276e-06
0.26	27.70	4.72072995937e-06
0.26	27.90	3.91186414991e-06
0.26	28.10	2.61725694166e-06
0.26	28.30	1.41382919112e-06
0.26	28.50	6.16645437245e-07
0.26	28.70	2.17151140822e-07
0.26	28.90	6.17414442964e-08
0.26	29.10	1.41735850353e-08
0.26	29.30	2.62706882893e-09
0.26	29.50	3.93145827267e-10
0.26	29.70	4.75042047325e-11
0.26	29.90	4.63486205153e-12
0.26	30.10	3.65436439787e-13
0.26	30.30	2.35984913698e-14
0.26	30.50	1.55053066102e-15
0.26	30.70	3.3132172882e-16
0.26	30.90	1.8188265683e-16
0.26	31.10	9.31808525298e-17
0.26	31.30	3.88676218207e-17
0.26	31.50	1.30959375299e-17
0.26	31.70	3.56275167886e-18
0.26	31.90	7.82572925587e-19
0.26	32.10	1.38789111759e-19
0.26	32.30	1.98738007216e-20
0.26	32.50	2.29778478349e-21
0.26	32.70	2.14515049107e-22
0.26	32.90	1.61720902673e-23
0.26	33.10	9.84908428884e-25
0.26	33.30	4.86834983258e-26
0.26	33.50	2.14006919784e-27
0.26	33.70	2.14592174262e-28
0.26	33.90	8.98165011152e-29
0.26	34.10	4.12143462805e-29
0.26	34.30	1.552560646e-29
0.26	34.50	4.72574942723e-30
0.26	34.70	1.16143925583e-30
0.26	34.90	2.30468232674e-31
0.26	35.10	3.69244188989e-32
0.26	35.30	4.77643925942e-33
0.26	35.50	4.98864792762e-34
0.26	35.70	4.2067772079e-35
0.26	35.90	2.8642072349e-36
0.26	36.10	1.57452070986e-37
0.26	36.30	6.98850120897e-39
0.26	36.50	2.50450145594e-40
0.26	36.70	7.2476275287e-42
0.26	36.90	1.6940941214e-43
0.26	37.10	3.20196401991e-45
0.26	37.30	4.91277123011e-47
0.26	37.50	6.20367783232e-49
0.26	37.70	6.74640840701e-51
0.26	37.90	7.11805330263e-53
0.26	38.10	8.66631261869e-55
0.26	38.30	1.97011749598e-56
0.26	38.50	1.14915280213e-56
0.26	38.70	1.36799619334e-56
0.26	38.90	1.33397723992e-56
0.26	39.10	1.05041926754e-56
0.26	39.30	6.67829439181e-57
0.26	39.50	3.42812327152e-57
0.26	39.70	1.42080764321e-57
0.26	39.90	4.75447012587e-58
0.26	40.10	1.28456754385e-58
0.26	40.30	2.802204012e-59
0.26	40.50	4.93549299633e-60
0.26	40.70	7.01858094774e-61
0.26	40.90	8.05853450994e-62
0.26	41.10	7.47051962131e-63
0.26	41.30	5.5915670266e-64
0.26	41.50	3.37912489071e-65
0.26	41.70	1.64878085256e-66
0.26	41.90	6.49545548784e-68
0.26	42.10	2.06606637851e-69
0.26	42.30	5.30599594299e-71
0.26	42.50	1.10021494632e-72
0.26	42.70	1.84194284989e-74
0.26	42.90	2.4897901565e-76
0.26	43.10	2.71729834188e-78
0.26	43.30	2.39441754268e-80
0.26	43.50	1.70353253104e-82
0.26	43.70	9.78563382969e-85
0.26	43.90	4.53853275314e-87
