4.90	96.50	6.35601696594e-235
4.90	96.70	3.87186456658e-237
4.90	96.90	1.39184754169e-239
4.90	97.10	2.95256572974e-242
4.90	97.30	3.69610143564e-245
4.90	97.50	2.73038938764e-248
4.90	97.70	1.19025959751e-251
4.90	97.90	3.06192956189e-255
4.90	98.10	4.64820312609e-259
4.90	98.30	4.16400651233e-263
4.90	98.50	2.20127398288e-267
4.90	98.70	6.86709728757e-272
4.90	98.90	1.26417936999e-276
4.90	99.10	1.37334889452e-281
4.90	99.30	8.81363720749e-287
4.90	99.50	9.18261727602e-292
4.90	99.70	6.64062616673e-294
4.90	99.90	6.45839865305e-294
4.90	100.10	5.4418830749e-294
4.90	100.30	2.70779512349e-294
4.90	100.50	7.95095428022e-295
4.90	100.70	1.37771412242e-295
4.90	100.90	1.40875465209e-296
4.90	101.10	8.50056935712e-298
4.90	101.30	3.02689297955e-299
4.90	101.50	6.360371984e-301
4.90	101.70	7.88686423219e-303
4.90	101.90	5.77115332451e-305
4.90	102.10	2.4920529131e-307
4.90	102.30	2.54732531452e-309
4.90	102.50	4.64284141782e-302
4.90	102.70	6.65192227948e-295
4.90	102.90	5.62402032526e-288
4.90	103.10	2.805969821e-281
4.90	103.30	8.26143535529e-275
4.90	103.50	1.43537183774e-268
4.90	103.70	1.47166762447e-262
4.90	103.90	8.90414057086e-257
4.90	104.10	3.17976096586e-251
4.90	104.30	6.89500867646e-246
4.90	104.50	4.50589265354e-240
4.90	104.70	4.05328526678e-233
4.90	104.90	2.63157658343e-226
4.90	105.10	1.00973583995e-219
4.90	105.30	2.28633696068e-213
4.90	105.50	3.05498533924e-207
4.90	105.70	2.40887587865e-201
4.90	105.90	1.1208722421e-195
4.90	106.10	3.07775612669e-190
4.90	106.30	4.98710708644e-185
4.90	106.50	4.76869539126e-180
4.90	106.70	2.69083376837e-175
4.90	106.90	8.96005252001e-171
4.90	107.10	1.76064030825e-166
4.90	107.30	2.04158339353e-162
4.90	107.50	1.39701158453e-158
4.90	107.70	5.64117132188e-155
4.90	107.90	1.34423429223e-151
4.90	108.10	1.89024043964e-148
4.90	108.30	1.56853974973e-145
4.90	108.50	7.68086986055e-143
4.90	108.70	2.2195333936e-140
4.90	108.90	3.78485598581e-138
4.90	109.10	3.80867077822e-136
4.90	109.30	2.26169432043e-134
4.90	109.50	7.92557499834e-133
4.90	109.70	1.63894376148e-131
4.90	109.90	2.00018410988e-130
4.90	110.10	3.42167516888e-127
4.90	110.30	4.10366810101e-120
4.90	110.50	2.91658604107e-113
4.90	110.70	1.22324611727e-106
4.90	110.90	3.0275359412e-100
4.90	111.10	4.42182111468e-94
4.90	111.30	3.81109197411e-88
4.90	111.50	1.93835843954e-82
4.90	111.70	5.81775124938e-77
4.90	111.90	1.03041602847e-71
4.90	112.10	1.07697708334e-66
4.90	112.30	6.64257883922e-62
4.90	112.50	2.41770535313e-57
4.90	112.70	5.19285774406e-53
4.90	112.90	6.58181813272e-49
4.90	113.10	4.92290810666e-45
4.90	113.30	2.17287117897e-41
4.90	113.50	5.65955949731e-38
4.90	113.70	8.69896715606e-35
4.90	113.90	7.89022299065e-32
4.90	114.10	4.22326761586e-29
4.90	114.30	1.33400844559e-26
4.90	114.50	2.48746246987e-24
4.90	114.70	2.74725784053e-22
4.90	114.90	1.86061838089e-20
4.90	115.10	1.02808557259e-18
4.90	115.30	9.90758799471e-17
4.90	115.50	1.20822553049e-14
4.90	115.70	9.96123801678e-13
4.90	115.90	4.91479333126e-11
4.90	116.10	1.43288544488e-09
4.90	116.30	2.46551957819e-08
4.90	116.50	2.50349629547e-07
4.90	116.70	1.50010732551e-06
4.90	116.90	5.30437422252e-06
4.90	117.10	1.10683372561e-05
4.90	117.30	1.36290947724e-05
4.90	117.50	9.90348478023e-06
4.90	117.70	4.24664018073e-06
4.90	117.90	1.0745813277e-06
4.90	118.10	1.60461007268e-07
4.90	118.30	1.41395678855e-08
