-1.18	20.70	4.42966801194e-106
-1.18	20.90	5.04103742412e-101
-1.18	21.10	3.91642737716e-96
-1.18	21.30	2.07721605119e-91
-1.18	21.50	7.52133145304e-87
-1.18	21.70	1.85921361452e-82
-1.18	21.90	3.1375121137e-78
-1.18	22.10	3.61462424291e-74
-1.18	22.30	2.84290677271e-70
-1.18	22.50	1.52645467343e-66
-1.18	22.70	5.59534921878e-63
-1.18	22.90	1.40020839008e-59
-1.18	23.10	2.39210709122e-56
-1.18	23.30	2.78991762725e-53
-1.18	23.50	2.22139315976e-50
-1.18	23.70	1.20748955306e-47
-1.18	23.90	4.48090819517e-45
-1.18	24.10	1.13520550573e-42
-1.18	24.30	1.96340599559e-40
-1.18	24.50	2.31832738283e-38
-1.18	24.70	1.86883463746e-36
-1.18	24.90	1.02849371029e-34
-1.18	25.10	3.86430385339e-33
-1.18	25.30	9.91254781648e-32
-1.18	25.50	1.73600519411e-30
-1.18	25.70	2.07576488523e-29
-1.18	25.90	1.69465156177e-28
-1.18	26.10	9.44675903278e-28
-1.18	26.30	3.59643430555e-27
-1.18	26.50	9.36208406157e-27
-1.18	26.70	1.68104927176e-26
-1.18	26.90	2.21633074279e-26
-1.18	27.10	2.9706327633e-26
-1.18	27.30	6.65493339397e-26
-1.18	27.50	1.7667531661e-25
-1.18	27.70	4.01114301255e-25
-1.18	27.90	5.41114442963e-24
-1.18	28.10	4.54221665525e-22
-1.18	28.30	2.89070540189e-20
-1.18	28.50	1.25999305643e-18
-1.18	28.70	3.75727213431e-17
-1.18	28.90	7.66570220353e-16
-1.18	29.10	1.07014957808e-14
-1.18	29.30	1.02231723461e-13
-1.18	29.50	6.68355001951e-13
-1.18	29.70	2.99044892891e-12
-1.18	29.90	9.15789760852e-12
-1.18	30.10	1.91957133879e-11
-1.18	30.30	2.75450707298e-11
-1.18	30.50	2.72455509904e-11
-1.18	30.70	2.38563936216e-11
-1.18	30.90	1.18443191889e-10
-1.18	31.10	1.45994560021e-09
-1.18	31.30	1.3171705283e-08
-1.18	31.50	8.12673294292e-08
-1.18	31.70	3.42317537866e-07
-1.18	31.90	9.84382941068e-07
-1.18	32.10	1.93250381369e-06
-1.18	32.30	2.58998937153e-06
-1.18	32.50	2.36971951719e-06
-1.18	32.70	1.48018926588e-06
-1.18	32.90	6.31188238142e-07
-1.18	33.10	1.83747690313e-07
-1.18	33.30	3.65179369849e-08
-1.18	33.50	4.95463860735e-09
-1.18	33.70	4.58922490113e-10
-1.18	33.90	2.90194555353e-11
-1.18	34.10	1.25275465711e-12
-1.18	34.30	3.6922325545e-14
-1.18	34.50	7.43098154131e-16
-1.18	34.70	1.02219752721e-17
-1.18	34.90	9.650369904e-20
-1.18	35.10	6.36730521113e-22
-1.18	35.30	3.15815969199e-24
-1.18	35.50	1.44978601666e-26
-1.18	35.70	7.63614133133e-29
-1.18	35.90	4.01184934365e-31
-1.18	36.10	1.64946293258e-33
-1.18	36.30	4.79339254379e-36
-1.18	36.50	9.58536335629e-39
-1.18	36.70	1.31087605458e-41
-1.18	36.90	1.22434972348e-44
-1.18	37.10	7.80743075546e-48
-1.18	37.30	3.39891591984e-51
-1.18	37.50	1.01017328812e-54
-1.18	37.70	2.04961877329e-58
-1.18	37.90	2.83904145527e-62
-1.18	38.10	2.68467513579e-66
-1.18	38.30	1.73313779688e-70
-1.18	38.50	7.63828377856e-75
-1.18	38.70	2.29815769972e-79
-1.18	38.90	4.72046960403e-84
-1.18	39.10	6.61929788076e-89
-1.18	39.30	6.33665394837e-94
-1.18	39.50	4.14123868912e-99
-1.18	39.70	1.84857211063e-104
-1.18	39.90	6.32217947219e-110
-1.18	40.10	3.69463184213e-114
-1.18	40.30	1.25839132252e-117
-1.18	40.50	3.02096222759e-121
-1.18	40.70	4.95168591266e-125
-1.18	40.90	5.54092733196e-129
-1.18	41.10	4.23285276009e-133
-1.18	41.30	2.20752286354e-137
-1.18	41.50	7.85956663002e-142
-1.18	41.70	1.91035170823e-146
-1.18	41.90	3.16992803867e-151
-1.18	42.10	3.59092898728e-156
-1.18	42.30	2.77706197249e-161
-1.18	42.50	1.46617451882e-166
-1.18	42.70	5.28453896751e-172
-1.18	42.90	1.30031892429e-177
-1.18	43.10	2.18430863598e-183
-1.18	43.30	2.50495231978e-189
-1.18	43.50	1.96112947012e-195
-1.18	43.70	1.04817647756e-201
-1.18	43.90	3.82458127137e-208
-1.18	44.10	9.52696829458e-215
-1.18	44.30	1.62011889478e-221
-1.18	44.50	1.88087699848e-228
-1.18	44.70	1.49071714041e-235
-1.18	44.90	8.06587404588e-243
-1.14	20.70	2.60661803986e-102
-1.14	20.90	2.78153279219e-97
-1.14	21.10	2.02634047586e-92
-1.14	21.30	1.00777164726e-87
-1.14	21.50	3.42163261691e-83
-1.14	21.70	7.93096808405e-79
-1.14	21.90	1.25499121942e-74
-1.14	22.10	1.35574163448e-70
-1.14	22.30	9.998505115e-67
-1.14	22.50	5.03402399588e-63
-1.14	22.70	1.73028557891e-59
-1.14	22.90	4.06015764343e-56
-1.14	23.10	6.50415682337e-53
-1.14	23.30	7.11316096189e-50
-1.14	23.50	5.31078210754e-47
-1.14	23.70	2.7069451385e-44
-1.14	23.90	9.41947600769e-42
-1.14	24.10	2.23770034176e-39
-1.14	24.30	3.62916803784e-37
-1.14	24.50	4.01832369052e-35
-1.14	24.70	3.0375192323e-33
-1.14	24.90	1.56759602008e-31
-1.14	25.10	5.52327253497e-30
-1.14	25.30	1.32866093426e-28
-1.14	25.50	2.18221725478e-27
-1.14	25.70	2.44715907556e-26
-1.14	25.90	1.87381445168e-25
-1.14	26.10	9.79771745819e-25
-1.14	26.30	3.49913878095e-24
-1.14	26.50	8.54725726928e-24
-1.14	26.70	1.44191832396e-23
-1.14	26.90	1.79972822439e-23
-1.14	27.10	2.35083714444e-23
-1.14	27.30	5.1747462794e-23
-1.14	27.50	1.3113321217e-22
-1.14	27.70	2.59910152046e-22
-1.14	27.90	6.53465324614e-22
-1.14	28.10	2.5672950372e-20
-1.14	28.30	1.51256167371e-18
-1.14	28.50	6.18315326015e-17
-1.14	28.70	1.72952065096e-15
-1.14	28.90	3.30997436152e-14
-1.14	29.10	4.33454530406e-13
-1.14	29.30	3.88433966153e-12
-1.14	29.50	2.38219042895e-11
-1.14	29.70	9.99879960975e-11
-1.14	29.90	2.87245311069e-10
-1.14	30.10	5.64817380973e-10
-1.14	30.30	7.60199415919e-10
-1.14	30.50	7.00610237419e-10
-1.14	30.70	4.49023849905e-10
-1.14	30.90	3.25242536817e-10
-1.14	31.10	1.72759754005e-09
-1.14	31.30	1.41751776626e-08
-1.14	31.50	8.19479349908e-08
-1.14	31.70	3.23669193551e-07
-1.14	31.90	8.72758377476e-07
-1.14	32.10	1.60660171743e-06
-1.14	32.30	2.01903468705e-06
-1.14	32.50	1.7322105721e-06
-1.14	32.70	1.01456285589e-06
-1.14	32.90	4.05675403101e-07
-1.14	33.10	1.10738890379e-07
-1.14	33.30	2.06369200681e-08
-1.14	33.50	2.62554400415e-09
-1.14	33.70	2.28061818359e-10
-1.14	33.90	1.35293301115e-11
-1.14	34.10	5.48888593255e-13
-1.14	34.30	1.53228348469e-14
-1.14	34.50	3.02281616138e-16
-1.14	34.70	4.66344429679e-18
-1.14	34.90	7.16787064276e-20
-1.14	35.10	1.26431966929e-21
-1.14	35.30	2.06640352395e-23
-1.14	35.50	2.54029505122e-25
-1.14	35.70	2.18285909413e-27
-1.14	35.90	1.28737778048e-29
-1.14	36.10	5.18946941684e-32
-1.14	36.30	1.42848500553e-34
-1.14	36.50	2.68457354674e-37
-1.14	36.70	3.44430854643e-40
-1.14	36.90	3.01683445941e-43
-1.14	37.10	1.80394206069e-46
-1.14	37.30	7.36402275058e-50
-1.14	37.50	2.0522441604e-53
-1.14	37.70	3.90448975494e-57
-1.14	37.90	5.07131856504e-61
-1.14	38.10	4.49675100828e-65
-1.14	38.30	2.72206274181e-69
-1.14	38.50	1.12491255373e-73
-1.14	38.70	3.1736624772e-78
-1.14	38.90	6.1125729191e-83
-1.14	39.10	8.03727646967e-88
-1.14	39.30	7.21545983266e-93
-1.14	39.50	4.54558545733e-98
-1.14	39.70	1.4739921519e-102
-1.14	39.90	9.12628355805e-106
