-2.98	10.30	5.92437268361e-280
-2.98	10.50	2.92159750616e-268
-2.98	10.70	7.81777380893e-257
-2.98	10.90	1.13389536728e-245
-2.98	11.10	8.90766526001e-235
-2.98	11.30	3.78813473181e-224
-2.98	11.50	8.71757719304e-214
-2.98	11.70	1.08533037902e-203
-2.98	11.90	7.30878314327e-194
-2.98	12.10	2.66189142967e-184
-2.98	12.30	5.24275640006e-175
-2.98	12.50	5.5837594587e-166
-2.98	12.70	3.21568234751e-157
-2.98	12.90	1.00135133981e-148
-2.98	13.10	1.68600374514e-140
-2.98	13.30	1.53491837857e-132
-2.98	13.50	7.5556131674e-125
-2.98	13.70	2.01110063477e-117
-2.98	13.90	2.89508750843e-110
-2.98	14.10	2.25553637005e-103
-2.98	14.30	9.53285753806e-97
-2.98	14.50	2.20328689878e-90
-2.98	14.70	2.8588116138e-84
-2.98	14.90	2.24449155946e-78
-2.98	15.10	1.23456105909e-72
-2.98	15.30	5.27720184029e-67
-2.98	15.50	1.60142199695e-61
-2.98	15.70	2.96898126725e-56
-2.98	15.90	3.10185655025e-51
-2.98	16.10	1.7743232085e-46
-2.98	16.30	5.50785257059e-42
-2.98	16.50	9.25410243869e-38
-2.98	16.70	8.40927742643e-34
-2.98	16.90	4.13199648462e-30
-2.98	17.10	1.0977678096e-26
-2.98	17.30	1.57689345542e-23
-2.98	17.50	1.22470986766e-20
-2.98	17.70	5.1428330357e-18
-2.98	17.90	1.16764219955e-15
-2.98	18.10	1.43335984457e-13
-2.98	18.30	9.51346582999e-12
-2.98	18.50	3.4139752229e-10
-2.98	18.70	6.62399565583e-09
-2.98	18.90	6.94892756245e-08
-2.98	19.10	3.94142803525e-07
-2.98	19.30	1.20872495796e-06
-2.98	19.50	2.00419257612e-06
-2.98	19.70	1.79675755605e-06
-2.98	19.90	8.7091863258e-07
-2.98	20.10	2.28246304902e-07
-2.98	20.30	3.23420839559e-08
-2.98	20.50	2.47782320696e-09
-2.98	20.70	1.02638596196e-10
-2.98	20.90	2.29873634324e-12
-2.98	21.10	2.78359272024e-14
-2.98	21.30	1.82246960225e-16
-2.98	21.50	6.45138508452e-19
-2.98	21.70	1.23476329105e-21
-2.98	21.90	1.27776952156e-24
-2.98	22.10	7.14923233897e-28
