-0.26	28.50	1.15187230533e-73
-0.26	28.70	1.32981491461e-69
-0.26	28.90	1.14707080667e-65
-0.26	29.10	7.39267160137e-62
-0.26	29.30	3.55979310774e-58
-0.26	29.50	1.28073788009e-54
-0.26	29.70	3.44276915e-51
-0.26	29.90	6.91461015915e-48
-0.26	30.10	1.03762313211e-44
-0.26	30.30	1.16338574224e-41
-0.26	30.50	9.74585565935e-39
-0.26	30.70	6.09997925769e-36
-0.26	30.90	2.85265260254e-33
-0.26	31.10	9.96739246016e-31
-0.26	31.30	2.6021143345e-28
-0.26	31.50	5.07555262917e-26
-0.26	31.70	7.3969458472e-24
-0.26	31.90	8.05440913747e-22
-0.26	32.10	6.55280247853e-20
-0.26	32.30	3.98320456551e-18
-0.26	32.50	1.8090488239e-16
-0.26	32.70	6.13875227629e-15
-0.26	32.90	1.55640304336e-13
-0.26	33.10	2.94833058385e-12
-0.26	33.30	4.17294275161e-11
-0.26	33.50	4.41286680122e-10
-0.26	33.70	3.48667408558e-09
-0.26	33.90	2.0583253933e-08
-0.26	34.10	9.07880844282e-08
-0.26	34.30	2.99196023168e-07
-0.26	34.50	7.36707215503e-07
-0.26	34.70	1.35533350046e-06
-0.26	34.90	1.86298589034e-06
-0.26	35.10	1.91330894176e-06
-0.26	35.30	1.46815794453e-06
-0.26	35.50	8.41729602065e-07
-0.26	35.70	3.60565828077e-07
-0.26	35.90	1.15400760852e-07
-0.26	36.10	2.75959246207e-08
-0.26	36.30	4.93057186166e-09
-0.26	36.50	6.59067234667e-10
-0.26	36.70	7.85009877057e-11
-0.26	36.90	1.49099752572e-10
-0.26	37.10	1.23577394615e-09
-0.26	37.30	8.08727463541e-09
-0.26	37.50	4.04293292449e-08
-0.26	37.70	1.54158421166e-07
-0.26	37.90	4.47453211929e-07
-0.26	38.10	9.86254550395e-07
-0.26	38.30	1.64658147835e-06
-0.26	38.50	2.07712053358e-06
-0.26	38.70	1.97542964059e-06
-0.26	38.90	1.41371748128e-06
-0.26	39.10	7.60171777395e-07
-0.26	39.30	3.06812044338e-07
-0.26	39.50	9.29400813988e-08
-0.26	39.70	2.11783044399e-08
-0.26	39.90	3.66698593997e-09
-0.26	40.10	5.10724195247e-10
-0.26	40.30	1.13667331145e-10
-0.26	40.50	1.73191625862e-10
-0.26	40.70	3.68657518083e-10
-0.26	40.90	6.06638352132e-10
-0.26	41.10	7.47213069614e-10
-0.26	41.30	6.87742271252e-10
-0.26	41.50	4.72958849705e-10
-0.26	41.70	2.43015250463e-10
-0.26	41.90	9.32944847894e-11
-0.26	42.10	2.676028558e-11
-0.26	42.30	5.73506058899e-12
-0.26	42.50	9.18328538223e-13
-0.26	42.70	1.09868082161e-13
-0.26	42.90	9.82108677382e-15
