5.06	114.50	1.56140759707e-74
5.06	114.70	7.0536574869e-72
5.06	114.90	1.82453326935e-69
5.06	115.10	2.60771216236e-67
5.06	115.30	2.03946824344e-65
5.06	115.50	8.70613721084e-64
5.06	115.70	2.02723059035e-62
5.06	115.90	2.5744093052e-61
5.06	116.10	1.78291378861e-60
5.06	116.30	6.73374488014e-60
5.06	116.50	1.38693251241e-59
5.06	116.70	1.55785146011e-59
5.06	116.90	9.54264415108e-60
5.06	117.10	3.18774342791e-60
5.06	117.30	5.80724207944e-61
5.06	117.50	5.76937066228e-62
5.06	117.70	3.12578350561e-63
5.06	117.90	9.2355192714e-65
5.06	118.10	1.48811375643e-66
5.06	118.30	1.30764380768e-68
5.06	118.50	6.26774170882e-71
5.06	118.70	1.64366635716e-73
5.06	118.90	2.46179330015e-76
5.06	119.10	3.27196257512e-79
5.06	119.30	9.82396578057e-82
5.06	119.50	3.08437973425e-84
5.06	119.70	5.66581891088e-87
5.06	119.90	5.70436079662e-90
5.06	120.10	3.13308593773e-93
5.06	120.30	9.68933702403e-97
5.06	120.50	9.89369898975e-96
5.06	120.70	1.75215586118e-93
5.06	120.90	1.6922536016e-91
5.06	121.10	8.91312706283e-90
5.06	121.30	2.56015752338e-88
5.06	121.50	4.01028480899e-87
5.06	121.70	3.42576370095e-86
5.06	121.90	1.79217639911e-85
5.06	122.10	1.5704832697e-81
5.06	122.30	6.92585861015e-77
5.06	122.50	1.68218244384e-72
5.06	122.70	2.24652992584e-68
5.06	122.90	1.64754147436e-64
5.06	123.10	6.62765834319e-61
5.06	123.30	1.46108179224e-57
5.06	123.50	1.76379504196e-54
5.06	123.70	1.16526329989e-51
5.06	123.90	4.21129591445e-49
5.06	124.10	8.32342421985e-47
5.06	124.30	8.99545582192e-45
5.06	124.50	5.31591721654e-43
5.06	124.70	1.71806870826e-41
5.06	124.90	3.0842736144e-40
5.06	125.10	2.06894851244e-38
5.06	125.30	3.65169253412e-35
5.06	125.50	4.09367337806e-32
5.06	125.70	2.50644226706e-29
5.06	125.90	8.46223315782e-27
5.06	126.10	1.7335949176e-24
5.06	126.30	3.72114804192e-22
5.06	126.50	1.32485699522e-19
